Item Name,Design Name,Code,New Arrivals,Best Sellers,Promo Items,Rate,Status,Usage unit,Unit,Size,Sub Collection,Collection,Thickness
ESF 6000T - EDL HPL 4'x8' | DOVE WHITE,ESF 6000T,DOVE WHITE,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6020T - EDL HPL 4'x8' | GRAPHITE,ESF 6020T,GRAPHITE,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6030T - EDL HPL 4'x8' | VANILLA,ESF 6030T,VANILLA,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6080T - EDL HPL 4'x8' | BLUSH ROSE,ESF 6080T,BLUSH ROSE,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6240T - EDL HPL 4'x8' | LAWN GREEN,ESF 6240T,LAWN GREEN,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6270T - EDL HPL 4'x8' | STONE GREY,ESF 6270T,STONE GREY,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6350T - EDL HPL 4'x8' | RUSTIC BEIGE,ESF 6350T,RUSTIC BEIGE,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6360T - EDL HPL 4'x8' | SAND BEIGE,ESF 6360T,SAND BEIGE,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6438T - EDL HPL 4'x8' | ORANGE RED,ESF 6438T,ORANGE RED,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6440T - EDL HPL 4'x8' | YELLOW CRISP,ESF 6440T,YELLOW CRISP,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6460T - EDL HPL 4'x8' | CRAFT,ESF 6460T,CRAFT,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6510T - EDL HPL 4'x8' | MISSION WHITE,ESF 6510T,MISSION WHITE,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6520T - EDL HPL 4'x8' | FOG,ESF 6520T,FOG,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6530T - EDL HPL 4'x8' | ANTIQUE GREY,ESF 6530T,ANTIQUE GREY,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6540T - EDL HPL 4'x8' | DUFF,ESF 6540T,DUFF,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6710T - EDL HPL 4'x8' | LINEN WHITE,ESF 6710T,LINEN WHITE,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6760T - EDL HPL 4'x8' | ALMOND,ESF 6760T,ALMOND,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6840T - EDL HPL 4'x8' | SLATE GREY,ESF 6840T,SLATE GREY,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESF 6850T - EDL HPL 4'x8' | ANTIQUE WHITE,ESF 6850T,ANTIQUE WHITE,FALSE,FALSE,FALSE,650000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 0400N - EDL HPL 4'x8' | NOIR,ESG 0400N,NOIR,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5029N - EDL HPL 4'x8' | LEMON GREEN,ESG 5029N,LEMON GREEN,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5066N - EDL HPL 4'x8' | LIME GREEN,ESG 5066N,LIME GREEN,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5149N - EDL HPL 4'x8' | SMOG GREY,ESG 5149N,SMOG GREY,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5150N - EDL HPL 4'x8' | THE WHITE,ESG 5150N,THE WHITE,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5160N - EDL HPL 4'x8' | I-WHITE,ESG 5160N,I-WHITE,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5266N - EDL HPL 4'x8' | HANDY GREY,ESG 5266N,HANDY GREY,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5273N - EDL HPL 4'x8' | MILAN WHITE,ESG 5273N,MILAN WHITE,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5404N - EDL HPL 4'x8' | PURE GREY,ESG 5404N,PURE GREY,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5414N - EDL HPL 4'x8' | MILKY GREY,ESG 5414N,MILKY GREY,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5600N - EDL HPL 4'x8' | SCARLET,ESG 5600N,SCARLET,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5709N - EDL HPL 4'x8' | STYLE WHITE,ESG 5709N,STYLE WHITE,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5710N - EDL HPL 4'x8' | VIOLET CLAIR,ESG 5710N,VIOLET CLAIR,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5713N - EDL HPL 4'x8' | LIGHT BLEU CLAIR,ESG 5713N,LIGHT BLEU CLAIR,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5714N - EDL HPL 4'x8' | BLEU CLAIR,ESG 5714N,BLEU CLAIR,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5716N - EDL HPL 4'x8' | BLEU VIF,ESG 5716N,BLEU VIF,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5719N - EDL HPL 4'x8' | VIOLET MIST,ESG 5719N,VIOLET MIST,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5724N - EDL HPL 4'x8' | GREY WHITE,ESG 5724N,GREY WHITE,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5725N - EDL HPL 4'x8' | DAFFODIL,ESG 5725N,DAFFODIL,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5726N - EDL HPL 4'x8' | MILD BEIGE,ESG 5726N,MILD BEIGE,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5738N - EDL HPL 4'x8' | PURE SKY,ESG 5738N,PURE SKY,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5756N - EDL HPL 4'x8' | DARK VIOLET,ESG 5756N,DARK VIOLET,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5758N - EDL HPL 4'x8' | IRISH ALMOND,ESG 5758N,IRISH ALMOND,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5759N - EDL HPL 4'x8' | TOBACCO,ESG 5759N,TOBACCO,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5760N - EDL HPL 4'x8' | MEDIUM PURPLE,ESG 5760N,MEDIUM PURPLE,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5761N - EDL HPL 4'x8' | FLAMINGO,ESG 5761N,FLAMINGO,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5781N - EDL HPL 4'x8' | PUMICE,ESG 5781N,PUMICE,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5800N - EDL HPL 4'x8' | THE FROST,ESG 5800N,THE FROST,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 5900N - EDL HPL 4'x8' | ORANGE,ESG 5900N,ORANGE,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1220 x 2440 mm,Textured,Solid,0.7mm
ESG 6210N - EDL HPL 4'x8' | CARRIBEAN,ESG 6210N,CARRIBEAN,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1250 x 2500 mm,Smart,Solid,0.8mm
ESG 6280T - EDL HPL 4'x8' | HELIO GREY,ESG 6280T,HELIO GREY,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1250 x 2500 mm,Smart,Solid,0.8mm
ESG 6300N - EDL HPL 4'x8' | SPRING GREEN,ESG 6300N,SPRING GREEN,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1250 x 2500 mm,Smart,Solid,0.8mm
ESG 6630N - EDL HPL 4'x8' | STORM,ESG 6630N,STORM,FALSE,FALSE,FALSE,600000,Active,sht,Sheet,1250 x 2500 mm,Smart,Solid,0.8mm
ESS 5206SMA - EDL HPL 1250x2500 | MUTED OLIVE,ESS 5206SMA,MUTED OLIVE,FALSE,FALSE,FALSE,720000,Active,sht,Sheet,1320 x 3050 mm,Smart,Solid,0.8mm
ESS 5207SMA - EDL HPL 1250x2500 | MOSS GREEN,ESS 5207SMA,MOSS GREEN,FALSE,FALSE,FALSE,720000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
ESS 5224SMA - EDL HPL 1250x2500 | BURNT CLAY,ESS 5224SMA,BURNT CLAY,FALSE,FALSE,FALSE,720000,Active,sht,Sheet,1220 x 2440 mm,Abstract,Pattern,0.8mm
ESS 6084SMA - EDL HPL 1250x2500 | DAYLIGHT,ESS 6084SMA,DAYLIGHT,FALSE,FALSE,FALSE,720000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EST 4401SMA - EDL HPL 1320x3050 | UNIQUE WHITE,EST 4401SMA,UNIQUE WHITE,FALSE,FALSE,FALSE,890000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWD 2542NT - EDL HPL 4'x8' | ENGLISH OAK,EWD 2542NT,ENGLISH OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWD 3452T - EDL HPL 4'x8' | NATURAL ELM,EWD 3452T,NATURAL ELM,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWD 3562T - EDL HPL 4'x8' | REGENCY CHERRY,EWD 3562T,REGENCY CHERRY,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWD 4252T - EDL HPL 4'x8' | AFRICAN WOOD,EWD 4252T,AFRICAN WOOD,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWD 4682NT - EDL HPL 4'x8' | MERIDIAN ASH,EWD 4682NT,MERIDIAN ASH,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWD 9070T - EDL HPL 4'x8' | ELM,EWD 9070T,ELM,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWD 9080NT - EDL HPL 4'x8' | ZEN WENGE,EWD 9080NT,ZEN WENGE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWD 9120T - EDL HPL 4'x8' | ALBERTA MAPLE,EWD 9120T,ALBERTA MAPLE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWD 9520T - EDL HPL 4'x8' | VIRGINIA BEECH,EWD 9520T,VIRGINIA BEECH,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Super Matt,Wood,0.8mm
EWD 9920NT - EDL HPL 4'x8' | SANTHIA,EWD 9920NT,SANTHIA,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Super Matt,Wood,0.8mm
EWD 9970NT - EDL HPL 4'x8' | URBAN ELM,EWD 9970NT,URBAN ELM,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Super Matt,Wood,0.8mm
EWD 9980NT - EDL HPL 4'x8' | SALINAS OAK,EWD 9980NT,SALINAS OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Super Matt,Wood,0.8mm
EWN 6865R - EDL HPL 4'x8' | GRANDIS TEAK,EWN 6865R,GRANDIS TEAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Super Matt,Wood,0.8mm
EWN 6866R - EDL HPL 4'x8' | DARK GRANDIS TEAK,EWN 6866R,DARK GRANDIS TEAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Super Matt,Wood,0.8mm
EWN 6875R - EDL HPL 4'x8' | AUGUSTA WALNUT,EWN 6875R,AUGUSTA WALNUT,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Super Matt,Wood,0.8mm
EWN 6876R - EDL HPL 4'x8' | DARK AUGUSTA WALNUT,EWN 6876R,DARK AUGUSTA WALNUT,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Super Matt,Wood,0.8mm
EWN 6889R - EDL HPL 4'x8' | LIGHT BATONNET OAK,EWN 6889R,LIGHT BATONNET OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Super Matt,Wood,0.8mm
EWN 6890R - EDL HPL 4'x8' | BATONNET OAK,EWN 6890R,BATONNET OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Super Matt,Wood,0.8mm
EWN 6926R - EDL HPL 4'x8' | DUERO WALNUT,EWN 6926R,DUERO WALNUT,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Super Matt,Wood,0.8mm
EWN 6951R - EDL HPL 4'x8' | NOMAD,EWN 6951R,NOMAD,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Super Matt,Wood,0.8mm
EWN 6952R - EDL HPL 4'x8' | BRIX,EWN 6952R,BRIX,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWN 6953R - EDL HPL 4'x8' | WARM WALNUT,EWN 6953R,WARM WALNUT,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWN 7119R - EDL HPL 4'x8' | LEGNO OAK,EWN 7119R,LEGNO OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWN 7448R - EDL HPL 4'x8' | KIRSCHBAUM,EWN 7448R,KIRSCHBAUM,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 1339M - EDL HPL 4'x8' | ONTARIA OAK,EWP 1339M,ONTARIA OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 1340M - EDL HPL 4'x8' | CALGARY OAK,EWP 1340M,CALGARY OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 1465M - EDL HPL 4'x8' | MOCA ALBATROSS TEAK,EWP 1465M,MOCA ALBATROSS TEAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 1643M - EDL HPL 4'x8' | GREY BOLZANO ELM,EWP 1643M,GREY BOLZANO ELM,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 1646M - EDL HPL 4'x8' | VIENNA ASH,EWP 1646M,VIENNA ASH,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 2682M - EDL HPL 4'x8' | BROWN ASH,EWP 2682M,BROWN ASH,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 3023T - EDL HPL 4'x8' | WOOD ART,EWP 3023T,WOOD ART,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 3240M - EDL HPL 4'x8' | DARK ALBA MAPLE,EWP 3240M,DARK ALBA MAPLE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 3241M - EDL HPL 4'x8' | ALBA MAPLE,EWP 3241M,ALBA MAPLE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 3242M - EDL HPL 4'x8' | LIGHT TALISA PLUM,EWP 3242M,LIGHT TALISA PLUM,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 3244M - EDL HPL 4'x8' | TALISA PLUM,EWP 3244M,TALISA PLUM,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 3246M - EDL HPL 4'x8' | POPLAR MARACUYA,EWP 3246M,POPLAR MARACUYA,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Fine Matt,Wood,0.8mm
EWP 3247M - EDL HPL 4'x8' | KAUAI HICKORY,EWP 3247M,KAUAI HICKORY,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Wood,0.8mm
EWP 3248M - EDL HPL 4'x8' | BALMY MAPLE,EWP 3248M,BALMY MAPLE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Wood,0.8mm
EWP 3457M - EDL HPL 4'x8' | AUSTRIAN CHERRY,EWP 3457M,AUSTRIAN CHERRY,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,PianoGloss,Wood,0.8mm
EWP 4003M - EDL HPL 4'x8' | INDIAN EBONY,EWP 4003M,INDIAN EBONY,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWW 1023N - EDL HPL 4'x8' | WHITE ASHWOOD,EWW 1023N,WHITE ASHWOOD,FALSE,FALSE,FALSE,680000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWW 1349N - EDL HPL 4'x8' | TECTONA,EWW 1349N,TECTONA,FALSE,FALSE,FALSE,680000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWW 2312N - EDL HPL 4'x8' | LORRIANE WALNUT,EWW 2312N,LORRIANE WALNUT,FALSE,FALSE,FALSE,680000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWW 3020N - EDL HPL 4'x8' | DARK ERABLE,EWW 3020N,DARK ERABLE,FALSE,FALSE,FALSE,680000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWW 3050N - EDL HPL 4'x8' | ERABLE,EWW 3050N,ERABLE,FALSE,FALSE,FALSE,680000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWW 3166N - EDL HPL 4'x8' | DARK EBONY,EWW 3166N,DARK EBONY,FALSE,FALSE,FALSE,680000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWW 3228N - EDL HPL 4'x8' | AFRICAN ZEBRA,EWW 3228N,AFRICAN ZEBRA,FALSE,FALSE,FALSE,680000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWW 3275N - EDL HPL 4'x8' | HARDROCK MAPLE,EWW 3275N,HARDROCK MAPLE,FALSE,FALSE,FALSE,680000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWW 3286N - EDL HPL 4'x8' | CLASSIC WALNUT,EWW 3286N,CLASSIC WALNUT,FALSE,FALSE,FALSE,680000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWW 4010N - EDL HPL 4'x8' | COMBI ROVERE,EWW 4010N,COMBI ROVERE,FALSE,FALSE,FALSE,680000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWW 4362N - EDL HPL 4'x8' | GOLDEN MAPLE,EWW 4362N,GOLDEN MAPLE,FALSE,FALSE,FALSE,680000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWW 4402T - EDL HPL 4'x8' | EQUIDAE,EWW 4402T,EQUIDAE,FALSE,FALSE,FALSE,680000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 2552M - EDL HPL 4'x8' | LINE CHESTNUT,EWY 2552M,LINE CHESTNUT,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 2725EV - EDL HPL 4'x8' | LIGHT WAJAR OAK,EWY 2725EV,LIGHT WAJAR OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 2726EV - EDL HPL 4'x8' | SUPERIOR WAJAR OAK,EWY 2726EV,SUPERIOR WAJAR OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 2728EV - EDL HPL 4'x8' | NATURAL WAJAR OAK,EWY 2728EV,NATURAL WAJAR OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 2729EV - EDL HPL 4'x8' | WAJAR OAK,EWY 2729EV,WAJAR OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 3358EV - EDL HPL 4'x8' | RUSTIC TEAK,EWY 3358EV,RUSTIC TEAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 3362EV - EDL HPL 4'x8' | PARMA WALNUT,EWY 3362EV,PARMA WALNUT,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 3363EV - EDL HPL 4'x8' | DARK PARMA WALNUT,EWY 3363EV,DARK PARMA WALNUT,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 3372EV - EDL HPL 4'x8' | LEGARTO OAK,EWY 3372EV,LEGARTO OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 9670V - EDL HPL 4'x8' | NATURAL MAPLE,EWY 9670V,NATURAL MAPLE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 9710V - EDL HPL 4'x8' | CLASSIC OAK,EWY 9710V,CLASSIC OAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 9750V - EDL HPL 4'x8' | FLANNEL CHERRY,EWY 9750V,FLANNEL CHERRY,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1220 x 2440 mm,Aspen,Wood,0.8mm
EWY 9770V - EDL HPL 4'x8' | NEW TEAK,EWY 9770V,NEW TEAK,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1300 x 2800 mm,Aptico,Aptico,1.0mm
EWY 9824N - EDL HPL 4'x8' | SPRING NAGARE,EWY 9824N,SPRING NAGARE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1300 x 2800 mm,Aptico,Aptico,1.0mm
EWY 9826N - EDL HPL 4'x8' | CREAM NAGARE,EWY 9826N,CREAM NAGARE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1300 x 2800 mm,Aptico,Aptico,1.0mm
EWY 9828N - EDL HPL 4'x8' | CHOCO NAGARE,EWY 9828N,CHOCO NAGARE,FALSE,FALSE,FALSE,710000,Active,sht,Sheet,1300 x 2800 mm,Aptico,Aptico,1.0mm
L-FA 0075AP - EDL HPL 1300x2800 | APTICO DALI GRAU,L-FA 0075AP,APTICO DALI GRAU,FALSE,FALSE,FALSE,3500000,Active,sht,Sheet,1300 x 2800 mm,Aptico,Aptico,1.0mm
L-FA 0077AP - EDL HPL 1300x2800 | APTICO CREFFIELD DUNKEL,L-FA 0077AP,APTICO CREFFIELD DUNKEL,FALSE,FALSE,FALSE,3500000,Active,sht,Sheet,1300 x 2800 mm,Aptico,Aptico,1.0mm
L-FA 0080AP - EDL HPL 1300x2800 | APTICO KLINE SCHWARZ,L-FA 0080AP,APTICO KLINE SCHWARZ,FALSE,FALSE,FALSE,3500000,Active,sht,Sheet,1300 x 2800 mm,Aptico,Aptico,1.0mm
L-FA 0085AP - EDL HPL 1300x2800 | APTICO WEISS,L-FA 0085AP,APTICO WEISS,FALSE,FALSE,FALSE,3500000,Active,sht,Sheet,1300 x 2800 mm,Aptico,Aptico,1.0mm
L-FA 0206AP - EDL HPL 1300x2800 | APTICO FANGO,L-FA 0206AP,APTICO FANGO,FALSE,FALSE,FALSE,3500000,Active,sht,Sheet,1300 x 2800 mm,Aptico,Aptico,1.0mm
L-FA 0289AP - EDL HPL 1300x2800 | APTICO TORTORA,L-FA 0289AP,APTICO TORTORA,FALSE,FALSE,FALSE,3500000,Active,sht,Sheet,1300 x 2800 mm,Aptico,Aptico,1.0mm
L-FA 0370AP - EDL HPL 1300x2800 | APTICO WALD GRUN,L-FA 0370AP,APTICO WALD GRUN,FALSE,FALSE,FALSE,3500000,Active,sht,Sheet,1300 x 2800 mm,Aptico,Aptico,1.0mm
L-FA 0606AP - EDL HPL 1300x2800 | APTICO RYMAN ARCTIC,L-FA 0606AP,APTICO RYMAN ARCTIC,FALSE,FALSE,FALSE,3500000,Active,sht,Sheet,1300 x 2800 mm,Aptico,Aptico,1.0mm
